dataElement,period,orgUnit,value
DeMalTrt001,202401,OuKaptaiHC1,4
DeMalLln001,202401,OuKaptaiHC1,33
DeMalStk001,202401,OuKaptaiHC1,0
DeMalExp001,202401,OuKaptaiHC1,1
DeMalRec001,202401,OuKaptaiHC1,1
DeMalInd001,202401,OuKaptaiHC1,5
DeMalImp001,202401,OuKaptaiHC1,0
DePopEst001,202401,OuKaptaiHC1,49200
DeMalSus001,202402,OuKaptaiHC1,52
DeMalRdt001,202402,OuKaptaiHC1,34
DeMalMic001,202402,OuKaptaiHC1,7
DeMalPos001,202402,OuKaptaiHC1,7
DeMalPf0001,202402,OuKaptaiHC1,5
DeMalPv0001,202402,OuKaptaiHC1,2
DeMalMix001,202402,OuKaptaiHC1,0
DeMalSev001,202402,OuKaptaiHC1,0
DeMalDth001,202402,OuKaptaiHC1,0
DeMalTrt001,202402,OuKaptaiHC1,7
DeMalLln001,202402,OuKaptaiHC1,27
DeMalStk001,202402,OuKaptaiHC1,0
DeMalExp001,202402,OuKaptaiHC1,1
DeMalRec001,202402,OuKaptaiHC1,1
DeMalInd001,202402,OuKaptaiHC1,6
DeMalImp001,202402,OuKaptaiHC1,1
DePopEst001,202402,OuKaptaiHC1,49200
DeMalSus001,202403,OuKaptaiHC1,49
DeMalRdt001,202403,OuKaptaiHC1,40
DeMalMic001,202403,OuKaptaiHC1,6
DeMalPos001,202403,OuKaptaiHC1,6
DeMalPf0001,202403,OuKaptaiHC1,5
DeMalPv0001,202403,OuKaptaiHC1,1
DeMalMix001,202403,OuKaptaiHC1,0
DeMalSev001,202403,OuKaptaiHC1,0
DeMalDth001,202403,OuKaptaiHC1,0
DeMalTrt001,202403,OuKaptaiHC1,5
DeMalLln001,202403,OuKaptaiHC1,34
DeMalStk001,202403,OuKaptaiHC1,0
DeMalExp001,202403,OuKaptaiHC1,1
DeMalRec001,202403,OuKaptaiHC1,1
DeMalInd001,202403,OuKaptaiHC1,6
DeMalImp001,202403,OuKaptaiHC1,0
DePopEst001,202403,OuKaptaiHC1,49200
DeMalSus001,202404,OuKaptaiHC1,94
DeMalRdt001,202404,OuKaptaiHC1,70
DeMalMic001,202404,OuKaptaiHC1,18
DeMalPos001,202404,OuKaptaiHC1,13
DeMalPf0001,202404,OuKaptaiHC1,10
DeMalPv0001,202404,OuKaptaiHC1,3
DeMalMix001,202404,OuKaptaiHC1,0
DeMalSev001,202404,OuKaptaiHC1,0
DeMalDth001,202404,OuKaptaiHC1,0
DeMalTrt001,202404,OuKaptaiHC1,13
DeMalLln001,202404,OuKaptaiHC1,13
DeMalStk001,202404,OuKaptaiHC1,2
DeMalExp001,202404,OuKaptaiHC1,1
DeMalRec001,202404,OuKaptaiHC1,1
DeMalInd001,202404,OuKaptaiHC1,11
DeMalImp001,202404,OuKaptaiHC1,2
DePopEst001,202404,OuKaptaiHC1,49200
DeMalSus001,202405,OuKaptaiHC1,166
DeMalRdt001,202405,OuKaptaiHC1,104
DeMalMic001,202405,OuKaptaiHC1,22
DeMalPos001,202405,OuKaptaiHC1,14
DeMalPf0001,202405,OuKaptaiHC1,10
DeMalPv0001,202405,OuKaptaiHC1,4
DeMalMix001,202405,OuKaptaiHC1,0
DeMalSev001,202405,OuKaptaiHC1,0
DeMalDth001,202405,OuKaptaiHC1,0
DeMalTrt001,202405,OuKaptaiHC1,14
DeMalLln001,202405,OuKaptaiHC1,55
DeMalStk001,202405,OuKaptaiHC1,0
DeMalExp001,202405,OuKaptaiHC1,1
DeMalRec001,202405,OuKaptaiHC1,1
DeMalInd001,202405,OuKaptaiHC1,13
DeMalImp001,202405,OuKaptaiHC1,1
DePopEst001,202405,OuKaptaiHC1,49200
DeMalSus001,202406,OuKaptaiHC1,187
DeMalRdt001,202406,OuKaptaiHC1,121
DeMalMic001,202406,OuKaptaiHC1,32
DeMalPos001,202406,OuKaptaiHC1,25
DeMalPf0001,202406,OuKaptaiHC1,19
DeMalPv0001,202406,OuKaptaiHC1,6
DeMalMix001,202406,OuKaptaiHC1,0
DeMalSev001,202406,OuKaptaiHC1,1
DeMalDth001,202406,OuKaptaiHC1,0
DeMalTrt001,202406,OuKaptaiHC1,24
DeMalLln001,202406,OuKaptaiHC1,120
DeMalStk001,202406,OuKaptaiHC1,3
DeMalExp001,202406,OuKaptaiHC1,1
DeMalRec001,202406,OuKaptaiHC1,1
DeMalInd001,202406,OuKaptaiHC1,22
DeMalImp001,202406,OuKaptaiHC1,3
DePopEst001,202406,OuKaptaiHC1,49200
DeMalSus001,202407,OuKaptaiHC1,167
DeMalRdt001,202407,OuKaptaiHC1,111
DeMalMic001,202407,OuKaptaiHC1,25
DeMalPos001,202407,OuKaptaiHC1,19
DeMalPf0001,202407,OuKaptaiHC1,17
DeMalPv0001,202407,OuKaptaiHC1,2
DeMalMix001,202407,OuKaptaiHC1,0
DeMalSev001,202407,OuKaptaiHC1,1
DeMalDth001,202407,OuKaptaiHC1,0
DeMalTrt001,202407,OuKaptaiHC1,19
DeMalLln001,202407,OuKaptaiHC1,28
DeMalStk001,202407,OuKaptaiHC1,3
DeMalExp001,202407,OuKaptaiHC1,1
DeMalRec001,202407,OuKaptaiHC1,1
DeMalInd001,202407,OuKaptaiHC1,18
DeMalImp001,202407,OuKaptaiHC1,1
DePopEst001,202407,OuKaptaiHC1,49200
DeMalSus001,202408,OuKaptaiHC1,235
DeMalRdt001,202408,OuKaptaiHC1,154
DeMalMic001,202408,OuKaptaiHC1,39
DeMalPos001,202408,OuKaptaiHC1,28
DeMalPf0001,202408,OuKaptaiHC1,20
DeMalPv0001,202408,OuKaptaiHC1,8
DeMalMix001,202408,OuKaptaiHC1,0
DeMalSev001,202408,OuKaptaiHC1,2
DeMalDth001,202408,OuKaptaiHC1,0
DeMalTrt001,202408,OuKaptaiHC1,28
DeMalLln001,202408,OuKaptaiHC1,3
DeMalStk001,202408,OuKaptaiHC1,0
DeMalExp001,202408,OuKaptaiHC1,1
DeMalRec001,202408,OuKaptaiHC1,1
DeMalInd001,202408,OuKaptaiHC1,24
DeMalImp001,202408,OuKaptaiHC1,4
DePopEst001,202408,OuKaptaiHC1,49200
DeMalSus001,202409,OuKaptaiHC1,168
DeMalRdt001,202409,OuKaptaiHC1,104
DeMalMic001,202409,OuKaptaiHC1,41
DeMalPos001,202409,OuKaptaiHC1,18
DeMalPf0001,202409,OuKaptaiHC1,15
DeMalPv0001,202409,OuKaptaiHC1,2
DeMalMix001,202409,OuKaptaiHC1,1
DeMalSev001,202409,OuKaptaiHC1,1
DeMalDth001,202409,OuKaptaiHC1,0
DeMalTrt001,202409,OuKaptaiHC1,18
DeMalLln001,202409,OuKaptaiHC1,7
DeMalStk001,202409,OuKaptaiHC1,0
DeMalExp001,202409,OuKaptaiHC1,1
DeMalRec001,202409,OuKaptaiHC1,1
DeMalInd001,202409,OuKaptaiHC1,17
DeMalImp001,202409,OuKaptaiHC1,1
DePopEst001,202409,OuKaptaiHC1,49200
DeMalSus001,202410,OuKaptaiHC1,80
DeMalRdt001,202410,OuKaptaiHC1,57
DeMalMic001,202410,OuKaptaiHC1,15
DeMalPos001,202410,OuKaptaiHC1,12
DeMalPf0001,202410,OuKaptaiHC1,10
DeMalPv0001,202410,OuKaptaiHC1,1
DeMalMix001,202410,OuKaptaiHC1,1
DeMalSev001,202410,OuKaptaiHC1,1
DeMalDth001,202410,OuKaptaiHC1,0
DeMalTrt001,202410,OuKaptaiHC1,11
DeMalLln001,202410,OuKaptaiHC1,6
DeMalStk001,202410,OuKaptaiHC1,0
DeMalExp001,202410,OuKaptaiHC1,1
DeMalRec001,202410,OuKaptaiHC1,1
DeMalInd001,202410,OuKaptaiHC1,10
DeMalImp001,202410,OuKaptaiHC1,2
DePopEst001,202410,OuKaptaiHC1,49200
DeMalSus001,202411,OuKaptaiHC1,76
DeMalRdt001,202411,OuKaptaiHC1,53
DeMalMic001,202411,OuKaptaiHC1,10
DeMalPos001,202411,OuKaptaiHC1,10
DeMalPf0001,202411,OuKaptaiHC1,8
DeMalPv0001,202411,OuKaptaiHC1,2
DeMalMix001,202411,OuKaptaiHC1,0
DeMalSev001,202411,OuKaptaiHC1,0
DeMalDth001,202411,OuKaptaiHC1,0
DeMalTrt001,202411,OuKaptaiHC1,9
DeMalLln001,202411,OuKaptaiHC1,9
DeMalStk001,202411,OuKaptaiHC1,2
DeMalExp001,202411,OuKaptaiHC1,1
DeMalRec001,202411,OuKaptaiHC1,1
DeMalInd001,202411,OuKaptaiHC1,9
DeMalImp001,202411,OuKaptaiHC1,1
DePopEst001,202411,OuKaptaiHC1,49200
DeMalSus001,202412,OuKaptaiHC1,19
DeMalRdt001,202412,OuKaptaiHC1,13
DeMalMic001,202412,OuKaptaiHC1,4
DeMalPos001,202412,OuKaptaiHC1,3
DeMalPf0001,202412,OuKaptaiHC1,2
DeMalPv0001,202412,OuKaptaiHC1,1
DeMalMix001,202412,OuKaptaiHC1,0
DeMalSev001,202412,OuKaptaiHC1,0
DeMalDth001,202412,OuKaptaiHC1,0
DeMalTrt001,202412,OuKaptaiHC1,3
DeMalLln001,202412,OuKaptaiHC1,8
DeMalStk001,202412,OuKaptaiHC1,0
DeMalExp001,202412,OuKaptaiHC1,1
DeMalRec001,202412,OuKaptaiHC1,1
DeMalInd001,202412,OuKaptaiHC1,3
DeMalImp001,202412,OuKaptaiHC1,0
DePopEst001,202412,OuKaptaiHC1,49200
DeMalSus001,202501,OuKaptaiHC1,21
DeMalRdt001,202501,OuKaptaiHC1,12
DeMalMic001,202501,OuKaptaiHC1,6
DeMalPos001,202501,OuKaptaiHC1,3
DeMalPf0001,202501,OuKaptaiHC1,2
DeMalPv0001,202501,OuKaptaiHC1,1
DeMalMix001,202501,OuKaptaiHC1,0
DeMalSev001,202501,OuKaptaiHC1,0
DeMalDth001,202501,OuKaptaiHC1,0
DeMalTrt001,202501,OuKaptaiHC1,2
DeMalLln001,202501,OuKaptaiHC1,21
DeMalStk001,202501,OuKaptaiHC1,0
DeMalExp001,202501,OuKaptaiHC1,1
DeMalRec001,202501,OuKaptaiHC1,1
DeMalInd001,202501,OuKaptaiHC1,3
DeMalImp001,202501,OuKaptaiHC1,0
DePopEst001,202501,OuKaptaiHC1,49790
DeMalSus001,202502,OuKaptaiHC1,31
DeMalRdt001,202502,OuKaptaiHC1,17
DeMalMic001,202502,OuKaptaiHC1,7
DeMalPos001,202502,OuKaptaiHC1,4
DeMalPf0001,202502,OuKaptaiHC1,3
DeMalPv0001,202502,OuKaptaiHC1,1
DeMalMix001,202502,OuKaptaiHC1,0
DeMalSev001,202502,OuKaptaiHC1,0
DeMalDth001,202502,OuKaptaiHC1,0
DeMalTrt001,202502,OuKaptaiHC1,4
DeMalLln001,202502,OuKaptaiHC1,20
DeMalStk001,202502,OuKaptaiHC1,3
DeMalExp001,202502,OuKaptaiHC1,1
DeMalRec001,202502,OuKaptaiHC1,1
DeMalInd001,202502,OuKaptaiHC1,3
DeMalImp001,202502,OuKaptaiHC1,1
DePopEst001,202502,OuKaptaiHC1,49790
DeMalSus001,202503,OuKaptaiHC1,58
DeMalRdt001,202503,OuKaptaiHC1,37
DeMalMic001,202503,OuKaptaiHC1,10
DeMalPos001,202503,OuKaptaiHC1,7
DeMalPf0001,202503,OuKaptaiHC1,6
DeMalPv0001,202503,OuKaptaiHC1,1
DeMalMix001,202503,OuKaptaiHC1,0
DeMalSev001,202503,OuKaptaiHC1,0
DeMalDth001,202503,OuKaptaiHC1,0
DeMalTrt001,202503,OuKaptaiHC1,7
DeMalLln001,202503,OuKaptaiHC1,7
DeMalStk001,202503,OuKaptaiHC1,0
DeMalExp001,202503,OuKaptaiHC1,1
DeMalRec001,202503,OuKaptaiHC1,1
DeMalInd001,202503,OuKaptaiHC1,6
DeMalImp001,202503,OuKaptaiHC1,1
DePopEst001,202503,OuKaptaiHC1,49790
DeMalSus001,202504,OuKaptaiHC1,103
DeMalRdt001,202504,OuKaptaiHC1,74
DeMalMic001,202504,OuKaptaiHC1,15
DeMalPos001,202504,OuKaptaiHC1,13
DeMalPf0001,202504,OuKaptaiHC1,10
DeMalPv0001,202504,OuKaptaiHC1,3
DeMalMix001,202504,OuKaptaiHC1,0
DeMalSev001,202504,OuKaptaiHC1,1
DeMalDth001,202504,OuKaptaiHC1,0
DeMalTrt001,202504,OuKaptaiHC1,13
DeMalLln001,202504,OuKaptaiHC1,39
DeMalStk001,202504,OuKaptaiHC1,2
DeMalExp001,202504,OuKaptaiHC1,1
DeMalRec001,202504,OuKaptaiHC1,1
DeMalInd001,202504,OuKaptaiHC1,12
DeMalImp001,202504,OuKaptaiHC1,1
DePopEst001,202504,OuKaptaiHC1,49790
DeMalSus001,202505,OuKaptaiHC1,129
DeMalRdt001,202505,OuKaptaiHC1,84
DeMalMic001,202505,OuKaptaiHC1,24
DeMalPos001,202505,OuKaptaiHC1,19
DeMalPf0001,202505,OuKaptaiHC1,14
DeMalPv0001,202505,OuKaptaiHC1,5
DeMalMix001,202505,OuKaptaiHC1,0
DeMalSev001,202505,OuKaptaiHC1,1
DeMalDth001,202505,OuKaptaiHC1,0
DeMalTrt001,202505,OuKaptaiHC1,19
DeMalLln001,202505,OuKaptaiHC1,116
DeMalStk001,202505,OuKaptaiHC1,1
DeMalExp001,202505,OuKaptaiHC1,1
DeMalRec001,202505,OuKaptaiHC1,1
DeMalInd001,202505,OuKaptaiHC1,18
DeMalImp001,202505,OuKaptaiHC1,1
DePopEst001,202505,OuKaptaiHC1,49790
DeMalSus001,202506,OuKaptaiHC1,179
DeMalRdt001,202506,OuKaptaiHC1,136
DeMalMic001,202506,OuKaptaiHC1,22
DeMalPos001,202506,OuKaptaiHC1,23
DeMalPf0001,202506,OuKaptaiHC1,19
DeMalPv0001,202506,OuKaptaiHC1,4
DeMalMix001,202506,OuKaptaiHC1,0
DeMalSev001,202506,OuKaptaiHC1,2
DeMalDth001,202506,OuKaptaiHC1,0
DeMalTrt001,202506,OuKaptaiHC1,23
DeMalLln001,202506,OuKaptaiHC1,33
DeMalStk001,202506,OuKaptaiHC1,0
DeMalExp001,202506,OuKaptaiHC1,1
DeMalRec001,202506,OuKaptaiHC1,1
DeMalInd001,202506,OuKaptaiHC1,19
DeMalImp001,202506,OuKaptaiHC1,4
DePopEst001,202506,OuKaptaiHC1,49790
DeMalSus001,202507,OuKaptaiHC1,185
DeMalRdt001,202507,OuKaptaiHC1,114
DeMalMic001,202507,OuKaptaiHC1,27
DeMalPos001,202507,OuKaptaiHC1,22
DeMalPf0001,202507,OuKaptaiHC1,16
DeMalPv0001,202507,OuKaptaiHC1,6
DeMalMix001,202507,OuKaptaiHC1,0
DeMalSev001,202507,OuKaptaiHC1,1
DeMalDth001,202507,OuKaptaiHC1,0
DeMalTrt001,202507,OuKaptaiHC1,21
DeMalLln001,202507,OuKaptaiHC1,14
DeMalStk001,202507,OuKaptaiHC1,3
DeMalExp001,202507,OuKaptaiHC1,1
DeMalRec001,202507,OuKaptaiHC1,1
DeMalInd001,202507,OuKaptaiHC1,20
DeMalImp001,202507,OuKaptaiHC1,2
DePopEst001,202507,OuKaptaiHC1,49790
DeMalSus001,202508,OuKaptaiHC1,167
DeMalRdt001,202508,OuKaptaiHC1,110
DeMalMic001,202508,OuKaptaiHC1,19
DeMalPos001,202508,OuKaptaiHC1,17
DeMalPf0001,202508,OuKaptaiHC1,15
DeMalPv0001,202508,OuKaptaiHC1,2
DeMalMix001,202508,OuKaptaiHC1,0
DeMalSev001,202508,OuKaptaiHC1,0
DeMalDth001,202508,OuKaptaiHC1,0
DeMalTrt001,202508,OuKaptaiHC1,17
DeMalLln001,202508,OuKaptaiHC1,18
DeMalStk001,202508,OuKaptaiHC1,0
DeMalExp001,202508,OuKaptaiHC1,1
DeMalRec001,202508,OuKaptaiHC1,1
DeMalInd001,202508,OuKaptaiHC1,15
DeMalImp001,202508,OuKaptaiHC1,2
DePopEst001,202508,OuKaptaiHC1,49790
DeMalSus001,202509,OuKaptaiHC1,143
DeMalRdt001,202509,OuKaptaiHC1,98
DeMalMic001,202509,OuKaptaiHC1,36
DeMalPos001,202509,OuKaptaiHC1,23
DeMalPf0001,202509,OuKaptaiHC1,19
DeMalPv0001,202509,OuKaptaiHC1,3
DeMalMix001,202509,OuKaptaiHC1,1
DeMalSev001,202509,OuKaptaiHC1,2
DeMalDth001,202509,OuKaptaiHC1,0
DeMalTrt001,202509,OuKaptaiHC1,23
DeMalLln001,202509,OuKaptaiHC1,17
DeMalStk001,202509,OuKaptaiHC1,1
DeMalExp001,202509,OuKaptaiHC1,1
DeMalRec001,202509,OuKaptaiHC1,1
DeMalInd001,202509,OuKaptaiHC1,22
DeMalImp001,202509,OuKaptaiHC1,1
DePopEst001,202509,OuKaptaiHC1,49790
DeMalSus001,202510,OuKaptaiHC1,128
DeMalRdt001,202510,OuKaptaiHC1,74
DeMalMic001,202510,OuKaptaiHC1,28
DeMalPos001,202510,OuKaptaiHC1,15
DeMalPf0001,202510,OuKaptaiHC1,12
DeMalPv0001,202510,OuKaptaiHC1,2
DeMalMix001,202510,OuKaptaiHC1,1
DeMalSev001,202510,OuKaptaiHC1,1
DeMalDth001,202510,OuKaptaiHC1,0
DeMalTrt001,202510,OuKaptaiHC1,14
DeMalLln001,202510,OuKaptaiHC1,7
DeMalStk001,202510,OuKaptaiHC1,0
DeMalExp001,202510,OuKaptaiHC1,1
DeMalRec001,202510,OuKaptaiHC1,1
DeMalInd001,202510,OuKaptaiHC1,14
DeMalImp001,202510,OuKaptaiHC1,1
DePopEst001,202510,OuKaptaiHC1,49790
DeMalSus001,202511,OuKaptaiHC1,69
DeMalRdt001,202511,OuKaptaiHC1,43
DeMalMic001,202511,OuKaptaiHC1,19
DeMalPos001,202511,OuKaptaiHC1,9
DeMalPf0001,202511,OuKaptaiHC1,8
DeMalPv0001,202511,OuKaptaiHC1,1
DeMalMix001,202511,OuKaptaiHC1,0
DeMalSev001,202511,OuKaptaiHC1,0
DeMalDth001,202511,OuKaptaiHC1,0
DeMalTrt001,202511,OuKaptaiHC1,9
DeMalLln001,202511,OuKaptaiHC1,5
DeMalStk001,202511,OuKaptaiHC1,0
DeMalExp001,202511,OuKaptaiHC1,1
DeMalRec001,202511,OuKaptaiHC1,1
DeMalInd001,202511,OuKaptaiHC1,8
DeMalImp001,202511,OuKaptaiHC1,1
DePopEst001,202511,OuKaptaiHC1,49790
DeMalSus001,202512,OuKaptaiHC1,57
DeMalRdt001,202512,OuKaptaiHC1,39
DeMalMic001,202512,OuKaptaiHC1,8
DeMalPos001,202512,OuKaptaiHC1,7
DeMalPf0001,202512,OuKaptaiHC1,6
DeMalPv0001,202512,OuKaptaiHC1,1
DeMalMix001,202512,OuKaptaiHC1,0
DeMalSev001,202512,OuKaptaiHC1,0
DeMalDth001,202512,OuKaptaiHC1,0
DeMalTrt001,202512,OuKaptaiHC1,7
DeMalLln001,202512,OuKaptaiHC1,10
DeMalStk001,202512,OuKaptaiHC1,1
DeMalExp001,202512,OuKaptaiHC1,1
DeMalRec001,202512,OuKaptaiHC1,1
DeMalInd001,202512,OuKaptaiHC1,6
DeMalImp001,202512,OuKaptaiHC1,1
DePopEst001,202512,OuKaptaiHC1,49790
DeMalSus001,202401,OuChandrHC1,25
DeMalRdt001,202401,OuChandrHC1,15
DeMalMic001,202401,OuChandrHC1,5
DeMalPos001,202401,OuChandrHC1,3
DeMalPf0001,202401,OuChandrHC1,2
DeMalPv0001,202401,OuChandrHC1,1
DeMalMix001,202401,OuChandrHC1,0
DeMalSev001,202401,OuChandrHC1,0
DeMalDth001,202401,OuChandrHC1,0
DeMalTrt001,202401,OuChandrHC1,3
DeMalLln001,202401,OuChandrHC1,1
DeMalStk001,202401,OuChandrHC1,0
DeMalExp001,202401,OuChandrHC1,1
DeMalRec001,202401,OuChandrHC1,1
DeMalInd001,202401,OuChandrHC1,3
DeMalImp001,202401,OuChandrHC1,0
DePopEst001,202401,OuChandrHC1,27300
DeMalSus001,202402,OuChandrHC1,43
DeMalRdt001,202402,OuChandrHC1,28
DeMalMic001,202402,OuChandrHC1,5
DeMalPos001,202402,OuChandrHC1,5
DeMalPf0001,202402,OuChandrHC1,4
DeMalPv0001,202402,OuChandrHC1,1
DeMalMix001,202402,OuChandrHC1,0
DeMalSev001,202402,OuChandrHC1,0
DeMalDth001,202402,OuChandrHC1,0
DeMalTrt001,202402,OuChandrHC1,5
DeMalLln001,202402,OuChandrHC1,8
DeMalStk001,202402,OuChandrHC1,0
DeMalExp001,202402,OuChandrHC1,1
DeMalRec001,202402,OuChandrHC1,1
DeMalInd001,202402,OuChandrHC1,4
DeMalImp001,202402,OuChandrHC1,1
DePopEst001,202402,OuChandrHC1,27300
DeMalSus001,202403,OuChandrHC1,61
DeMalRdt001,202403,OuChandrHC1,39
DeMalMic001,202403,OuChandrHC1,14
DeMalPos001,202403,OuChandrHC1,8
DeMalPf0001,202403,OuChandrHC1,7
DeMalPv0001,202403,OuChandrHC1,1
DeMalMix001,202403,OuChandrHC1,0
DeMalSev001,202403,OuChandrHC1,0
DeMalDth001,202403,OuChandrHC1,0
DeMalTrt001,202403,OuChandrHC1,8
DeMalLln001,202403,OuChandrHC1,13
DeMalStk001,202403,OuChandrHC1,1
DeMalExp001,202403,OuChandrHC1,1
DeMalRec001,202403,OuChandrHC1,1
DeMalInd001,202403,OuChandrHC1,7
DeMalImp001,202403,OuChandrHC1,1
DePopEst001,202403,OuChandrHC1,27300
DeMalSus001,202404,OuChandrHC1,98
DeMalRdt001,202404,OuChandrHC1,72
DeMalMic001,202404,OuChandrHC1,10
DeMalPos001,202404,OuChandrHC1,14
DeMalPf0001,202404,OuChandrHC1,10
DeMalPv0001,202404,OuChandrHC1,4
DeMalMix001,202404,OuChandrHC1,0
DeMalSev001,202404,OuChandrHC1,1
DeMalDth001,202404,OuChandrHC1,0
DeMalTrt001,202404,OuChandrHC1,14
DeMalLln001,202404,OuChandrHC1,126
DeMalStk001,202404,OuChandrHC1,0
DeMalExp001,202404,OuChandrHC1,1
DeMalRec001,202404,OuChandrHC1,1
DeMalInd001,202404,OuChandrHC1,12
DeMalImp001,202404,OuChandrHC1,2
DePopEst001,202404,OuChandrHC1,27300
DeMalSus001,202405,OuChandrHC1,156
DeMalRdt001,202405,OuChandrHC1,90
DeMalMic001,202405,OuChandrHC1,35
DeMalPos001,202405,OuChandrHC1,20
DeMalPf0001,202405,OuChandrHC1,16
DeMalPv0001,202405,OuChandrHC1,4
DeMalMix001,202405,OuChandrHC1,0
DeMalSev001,202405,OuChandrHC1,2
DeMalDth001,202405,OuChandrHC1,0
DeMalTrt001,202405,OuChandrHC1,20
DeMalLln001,202405,OuChandrHC1,133
DeMalStk001,202405,OuChandrHC1,2
DeMalExp001,202405,OuChandrHC1,1
DeMalRec001,202405,OuChandrHC1,1
DeMalInd001,202405,OuChandrHC1,19
DeMalImp001,202405,OuChandrHC1,1
DePopEst001,202405,OuChandrHC1,27300
DeMalSus001,202406,OuChandrHC1,212
DeMalRdt001,202406,OuChandrHC1,170
DeMalMic001,202406,OuChandrHC1,28
DeMalPos001,202406,OuChandrHC1,31
DeMalPf0001,202406,OuChandrHC1,25
DeMalPv0001,202406,OuChandrHC1,6
DeMalMix001,202406,OuChandrHC1,0
DeMalSev001,202406,OuChandrHC1,1
DeMalDth001,202406,OuChandrHC1,0
DeMalTrt001,202406,OuChandrHC1,31
DeMalLln001,202406,OuChandrHC1,127
DeMalStk001,202406,OuChandrHC1,0
DeMalExp001,202406,OuChandrHC1,1
DeMalRec001,202406,OuChandrHC1,1
DeMalInd001,202406,OuChandrHC1,28
DeMalImp001,202406,OuChandrHC1,3
DePopEst001,202406,OuChandrHC1,27300
DeMalSus001,202407,OuChandrHC1,176
DeMalRdt001,202407,OuChandrHC1,115
DeMalMic001,202407,OuChandrHC1,21
DeMalPos001,202407,OuChandrHC1,21
DeMalPf0001,202407,OuChandrHC1,16
DeMalPv0001,202407,OuChandrHC1,5
DeMalMix001,202407,OuChandrHC1,0
DeMalSev001,202407,OuChandrHC1,1
DeMalDth001,202407,OuChandrHC1,0
DeMalTrt001,202407,OuChandrHC1,21
DeMalLln001,202407,OuChandrHC1,12
DeMalStk001,202407,OuChandrHC1,2
DeMalExp001,202407,OuChandrHC1,1
DeMalRec001,202407,OuChandrHC1,1
DeMalInd001,202407,OuChandrHC1,19
DeMalImp001,202407,OuChandrHC1,2
DePopEst001,202407,OuChandrHC1,27300
DeMalSus001,202408,OuChandrHC1,173
DeMalRdt001,202408,OuChandrHC1,116
DeMalMic001,202408,OuChandrHC1,35
DeMalPos001,202408,OuChandrHC1,23
DeMalPf0001,202408,OuChandrHC1,18
DeMalPv0001,202408,OuChandrHC1,5
DeMalMix001,202408,OuChandrHC1,0
DeMalSev001,202408,OuChandrHC1,1
DeMalDth001,202408,OuChandrHC1,0
DeMalTrt001,202408,OuChandrHC1,23
DeMalLln001,202408,OuChandrHC1,9
DeMalStk001,202408,OuChandrHC1,2
DeMalExp001,202408,OuChandrHC1,1
DeMalRec001,202408,OuChandrHC1,1
DeMalInd001,202408,OuChandrHC1,20
DeMalImp001,202408,OuChandrHC1,3
DePopEst001,202408,OuChandrHC1,27300
DeMalSus001,202409,OuChandrHC1,131
DeMalRdt001,202409,OuChandrHC1,85
DeMalMic001,202409,OuChandrHC1,33
DeMalPos001,202409,OuChandrHC1,18
DeMalPf0001,202409,OuChandrHC1,13
DeMalPv0001,202409,OuChandrHC1,5
DeMalMix001,202409,OuChandrHC1,0
DeMalSev001,202409,OuChandrHC1,1
DeMalDth001,202409,OuChandrHC1,0
DeMalTrt001,202409,OuChandrHC1,18
DeMalLln001,202409,OuChandrHC1,27
DeMalStk001,202409,OuChandrHC1,0
DeMalExp001,202409,OuChandrHC1,1
DeMalRec001,202409,OuChandrHC1,1
DeMalInd001,202409,OuChandrHC1,17
DeMalImp001,202409,OuChandrHC1,1
DePopEst001,202409,OuChandrHC1,27300
DeMalSus001,202410,OuChandrHC1,127
DeMalRdt001,202410,OuChandrHC1,83
DeMalMic001,202410,OuChandrHC1,30
DeMalPos001,202410,OuChandrHC1,18
DeMalPf0001,202410,OuChandrHC1,15
DeMalPv0001,202410,OuChandrHC1,2
DeMalMix001,202410,OuChandrHC1,1
DeMalSev001,202410,OuChandrHC1,1
DeMalDth001,202410,OuChandrHC1,0
DeMalTrt001,202410,OuChandrHC1,18
DeMalLln001,202410,OuChandrHC1,20
DeMalStk001,202410,OuChandrHC1,0
DeMalExp001,202410,OuChandrHC1,1
DeMalRec001,202410,OuChandrHC1,1
DeMalInd001,202410,OuChandrHC1,16
DeMalImp001,202410,OuChandrHC1,2
DePopEst001,202410,OuChandrHC1,27300
DeMalSus001,202411,OuChandrHC1,55
DeMalRdt001,202411,OuChandrHC1,39
DeMalMic001,202411,OuChandrHC1,7
DeMalPos001,202411,OuChandrHC1,7
DeMalPf0001,202411,OuChandrHC1,6
DeMalPv0001,202411,OuChandrHC1,1
DeMalMix001,202411,OuChandrHC1,0
DeMalSev001,202411,OuChandrHC1,1
DeMalDth001,202411,OuChandrHC1,0
DeMalTrt001,202411,OuChandrHC1,7
DeMalLln001,202411,OuChandrHC1,13
DeMalStk001,202411,OuChandrHC1,0
DeMalExp001,202411,OuChandrHC1,1
DeMalRec001,202411,OuChandrHC1,1
DeMalInd001,202411,OuChandrHC1,7
DeMalImp001,202411,OuChandrHC1,0
DePopEst001,202411,OuChandrHC1,27300
DeMalSus001,202412,OuChandrHC1,64
DeMalRdt001,202412,OuChandrHC1,39
DeMalMic001,202412,OuChandrHC1,14
DeMalPos001,202412,OuChandrHC1,7
DeMalPf0001,202412,OuChandrHC1,5
DeMalPv0001,202412,OuChandrHC1,2
DeMalMix001,202412,OuChandrHC1,0
